Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
pom-pom-logo-beanie,,,,,,,,Dark Heather Grey/ Red,,,,,9725158_4633,85.048569375,,deny,printful,24.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9bb4e61a.jpg?v=1603663823,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-668af123.jpg?v=1603663824,oz,,,
pom-pom-logo-beanie,,,,,,,,Dark Heather Grey/ Navy,,,,,9725158_4632,85.048569375,,deny,printful,24.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-668af123.jpg?v=1603663824,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-74541ed6.jpg?v=1603663826,oz,,,
pom-pom-logo-beanie,,,,,,,,Neon Pink,,,,,9725158_8360,85.048569375,,deny,printful,24.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-74541ed6.jpg?v=1603663826,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-00bd1f8b.jpg?v=1603663820,oz,,,
pom-pom-logo-beanie,,,,,,,,Gold,,,,,9725158_11058,85.048569375,,deny,printful,24.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-03e584b6.jpg?v=1603663827,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-03e584b6.jpg?v=1603663827,oz,,,
champion-packable-jacket,Champion Packable Jacket,"<p data-mce-fragment=""1"">Protect yourself in style with this Champion packable jacket. This wind and rain resistant polyester jacket has a practical hood, front kangaroo pocket, and zipped pouch pocket which you can scrunch the jacket into for easy storage.</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Practical and dependable. Wearing this to your kids soccer game is the ultimate dad flex. Strong winds? Not a problem. Rain? Nope. Got that covered. This thing's like a waterproof woobie you can wear. What more could you want?</span><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><br></p>
<p data-mce-fragment=""1"">• 100% polyester micro poplin<br data-mce-fragment=""1"">• Wind and rain resistant<br data-mce-fragment=""1"">• Half zip pullover with a hood<br data-mce-fragment=""1"">• Front kangaroo pocket<br data-mce-fragment=""1"">• Hidden zipped pouch pocket</p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">How many Army Cadets does it take to change a tire?</p>
<p data-mce-fragment=""1"">.</p>
<p data-mce-fragment=""1"">.</p>
<p data-mce-fragment=""1"">.</p>
<p data-mce-fragment=""1"">.</p>
<p data-mce-fragment=""1"">Just one, but he gets four hours towards college credit and an AAM.</p>",Project Zero Apparel,,,true,Color,Black,Size,S,,,3361792_11008,237.5690037875,,deny,printful,59.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b67ea21b.jpg?v=1603662629,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b67ea21b.jpg?v=1603662629,oz,,,active
champion-packable-jacket,,,,,,,,Black,,M,,,3361792_11009,250.0427939625,,deny,printful,59.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-60221339.jpg?v=1603662631,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b67ea21b.jpg?v=1603662629,oz,,,
champion-packable-jacket,,,,,,,,Black,,L,,,3361792_11010,261.949593675,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b67ea21b.jpg?v=1603662629,oz,,,
champion-packable-jacket,,,,,,,,Black,,XL,,,3361792_11011,274.9903743125,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b67ea21b.jpg?v=1603662629,oz,,,
champion-packable-jacket,,,,,,,,Black,,2XL,,,3361792_11012,283.49523125,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b67ea21b.jpg?v=1603662629,oz,,,
champion-packable-jacket,,,,,,,,Graphite,,S,,,3361792_11020,237.5690037875,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-60221339.jpg?v=1603662631,oz,,,
champion-packable-jacket,,,,,,,,Graphite,,M,,,3361792_11021,250.0427939625,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-60221339.jpg?v=1603662631,oz,,,
champion-packable-jacket,,,,,,,,Graphite,,L,,,3361792_11022,261.949593675,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-60221339.jpg?v=1603662631,oz,,,
champion-packable-jacket,,,,,,,,Graphite,,XL,,,3361792_11023,274.9903743125,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-60221339.jpg?v=1603662631,oz,,,
champion-packable-jacket,,,,,,,,Graphite,,2XL,,,3361792_11024,283.49523125,,deny,printful,59.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-60221339.jpg?v=1603662631,oz,,,
logo-bomber-jacket-1,Logo Bomber Jacket,"<p>Combining durability and style, this bomber jacket is a great addition to any wardrobe. It’s a real statement piece that makes even the simplest outfit look fashionable.<br> <br></p>
<p> </p>
<p><br> • 60% cotton, 40% polyester fleece<br> • Ribbed crew neck, waistband, and cuffs<br> • Slash pockets<br></p>
<p> </p>
<p> </p>
<p>Why do the tanks in the French Army have rear windows?</p>
<p>.</p>
<p>.</p>
<p>.</p>
<p>.</p>
<p>So they can see the battlefield.</p>",Project Zero Apparel,,,true,Size,S,,,,,5590635_9933,331.6894205625,,deny,printful,49.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-67aec71b.jpg?v=1603661721,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-67aec71b.jpg?v=1603661721,oz,,,active
logo-bomber-jacket-1,,,,,,,,M,,,,,5590635_9934,391.223419125,,deny,printful,49.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-67aec71b.jpg?v=1603661721,oz,,,
logo-bomber-jacket-1,,,,,,,,L,,,,,5590635_9935,413.903037625,,deny,printful,49.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-67aec71b.jpg?v=1603661721,oz,,,
logo-bomber-jacket-1,,,,,,,,XL,,,,,5590635_9936,462.0972269375,,deny,printful,49.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-67aec71b.jpg?v=1603661721,oz,,,
logo-bomber-jacket-1,,,,,,,,2XL,,,,,5590635_9937,544.310844,,deny,printful,49.99,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-67aec71b.jpg?v=1603661721,oz,,,
bubble-free-stickers,Logo stickers,"<p>These stickers are printed on durable, high opacity adhesive vinyl which makes them bubble resistant, strong, and perfect for any use. </p>
<p><br> • High opacity film &amp; strong adhesive<br> • Fast and easy bubble-free application<br> • Durable vinyl, perfect for indoor use<br> • Displays the most badass logo ever produced<br></p>
<p> </p>
<p> </p>
<p><br>What month do all troops hate?</p>
<p>.</p>
<p>.</p>
<p>.</p>
<p>.</p>
<p>March... Please don't unfollow us.</p>",Project Zero Apparel,,,true,Size,3x3,,,,,5081901_10163,1.7009713875,,deny,printful,3.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-7c888c8d.jpg?v=1602622085,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-7c888c8d.jpg?v=1602622085,oz,,,active
bubble-free-stickers,,,,,,,,4x4,,,,,5081901_10164,2.8349523125,,deny,printful,3.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9bef95ed.jpg?v=1602622086,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9bef95ed.jpg?v=1602622086,oz,,,
bubble-free-stickers,,,,,,,,5.5x5.5,,,,,5081901_10165,5.669904625,,deny,printful,4.49,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-bd374714.jpg?v=1602622087,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-bd374714.jpg?v=1602622087,oz,,,
mug,Mug,"Whether you're drinking your morning coffee, evening tea, or something in between – this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.<br>
<br>
• Ceramic<br>
• Dishwasher and microwave safe<br>
• White and glossy",Project Zero Apparel,,,true,Title,Default Title,,,,,8245170_1320,368.543800625,,deny,printful,12.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-5168fbe9.jpg?v=1602610008,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-5168fbe9.jpg?v=1602610008,oz,,,active
mug,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-39eaf053.jpg?v=1602610010,2,,,,,,,,,,,,,,,,,,,,,,
mug,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f59f2c44.jpg?v=1602610011,3,,,,,,,,,,,,,,,,,,,,,,
black-flag-snapback,Flag Snapback,"<p>A classic snapback with a polyester mesh back. It's got a flag on it, a stealthy flag. So you can be tactical and patriotic at the same time.</p>
<p><br> • 100% front/100% polyester mesh back<br> • 5 panel <br> • Gray undervisor<br> • Plastic snap closure</p>
<p>.</p>
<p>.</p>
<p>.</p>
<p> </p>
<p><span>Every guy needs a good flag hat in his wardrobe. 'Merica. - </span>Abraham Lincoln.</p>",Project Zero Apparel,,,true,Title,Default Title,,,,,3119270_7167,99.2233309375,,deny,printful,28.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-199c0ef3.jpg?v=1603227824,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-199c0ef3.jpg?v=1603227824,oz,,,active
black-flag-snapback,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-127bd694.jpg?v=1603227824,2,,,,,,,,,,,,,,,,,,,,,,
black-flag-snapback,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b90cc76e.jpg?v=1603227824,3,,,,,,,,,,,,,,,,,,,,,,
black-flag-snapback,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6a89814c.jpg?v=1603227824,4,,,,,,,,,,,,,,,,,,,,,,
dad-hat,Flag Hat,"This hat has a low profile with an adjustable strap and curved visor. 'Merica.<br> <br> • 100% chino cotton twill<br> • Unstructured, 6-panel, low-profile<br> • Adjustable strap with antique buckle<br><br>",Project Zero Apparel,,,true,Color,Black,,,,,9135071_7854,93.5534263125,,deny,printful,28.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-1e8245c1.jpg?v=1603230691,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-73852c8a.jpg?v=1603230691,oz,,,active
dad-hat,,,,,,,,Navy,,,,,9135071_7857,93.5534263125,,deny,printful,28.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-73852c8a.jpg?v=1603230691,2,,,,,,,,,,,,,,,,,,,oz,,,
dad-hat,,,,,,,,Khaki,,,,,9135071_7855,93.5534263125,,deny,printful,28.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-616ec8cf.jpg?v=1603230691,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f22934f2.jpg?v=1603230691,oz,,,
dad-hat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-86d863cf.jpg?v=1603230691,4,,,,,,,,,,,,,,,,,,,,,,
dad-hat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f22934f2.jpg?v=1603230691,5,,,,,,,,,,,,,,,,,,,,,,
dad-hat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-1a0661ca.jpg?v=1603230691,6,,,,,,,,,,,,,,,,,,,,,,
logo-snapback-1,Logo Snapback,A classic snapback with a polyester mesh back.<br> <br> • 100% front/100% polyester mesh back<br> • Gray undervisor<br> • Plastic snap closure,Project Zero Apparel,,,true,Title,Default Title,,,,,9223158_7167,99.2233309375,,deny,printful,28.99,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-a1d44b32.jpg?v=1603320885,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-a1d44b32.jpg?v=1603320885,oz,,,active
logo-snapback-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-eb3dad21.jpg?v=1603320885,2,,,,,,,,,,,,,,,,,,,,,,
logo-snapback-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d00df7eb.jpg?v=1603320885,3,,,,,,,,,,,,,,,,,,,,,,
logo-snapback-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-59b8beac.jpg?v=1603320885,4,,,,,,,,,,,,,,,,,,,,,,
